Id;CreationDate;PostId;RelatedPostId;LinkTypeId
12885;2010-04-26 03:04:32.023;514653;376260;1
12886;2010-04-26 03:04:32.023;514653;299518;1
12887;2010-04-26 03:04:32.023;514653;378617;1
12888;2010-04-26 03:04:32.023;514653;356888;1
12890;2010-04-26 03:04:32.100;514721;79960;1
12891;2010-04-26 03:04:32.100;514737;514820;1
12892;2010-04-26 03:04:32.333;514767;2933;1
12893;2010-04-26 03:04:32.350;514810;164432;1
12897;2010-04-26 03:04:32.397;514967;510503;1
12898;2010-04-26 03:04:32.413;514968;196949;1
12905;2010-04-26 03:04:32.460;515157;221502;1
12906;2010-04-26 03:04:32.473;515194;1579192;1
12907;2010-04-26 03:04:32.473;515200;236699;1
12908;2010-04-26 03:04:32.490;515214;272010;1
12910;2010-04-26 03:04:32.537;515351;515171;1
12912;2010-04-26 03:04:32.567;515476;235411;1
12915;2010-04-26 03:04:32.613;515591;207223;1
12916;2010-04-26 03:04:32.630;515612;478968;1
12917;2010-04-26 03:04:32.630;515645;156467;1
12918;2010-04-26 03:04:32.647;515665;464476;1
12919;2010-04-26 03:04:32.647;515723;469742;1
12920;2010-04-26 03:04:32.663;515726;440524;1
12921;2010-04-26 03:04:32.677;515803;58640;1
12922;2010-04-26 03:04:32.710;515884;461842;1
12923;2010-04-26 03:04:32.710;515884;272342;1
12924;2010-04-26 03:04:32.817;515930;617617;1
12926;2010-04-26 03:04:32.833;515975;395123;1
12929;2010-04-26 03:04:32.880;516049;464098;1
12930;2010-04-26 03:04:32.897;516056;267945;1
12931;2010-04-26 03:04:32.990;516091;22792;1
12932;2010-04-26 03:04:33.020;516174;244019;1
12933;2010-04-26 03:04:33.020;516188;202013;1
12935;2010-04-26 03:04:33.053;516249;516424;1
12937;2010-04-26 03:04:33.067;516291;910020;1
12938;2010-04-26 03:04:33.067;516291;132777;1
12939;2010-04-26 03:04:33.083;516309;371328;1
12940;2010-04-26 03:04:33.083;516313;515145;1
12941;2010-04-26 03:04:33.100;516330;271269;1
12942;2010-04-26 03:04:33.113;516399;147181;1
12943;2010-04-26 03:04:33.113;516399;309329;1
12944;2010-04-26 03:04:33.113;516411;282372;1
12946;2010-04-26 03:04:33.147;516463;516467;1
12947;2010-04-26 03:04:33.160;516542;3607;1
12948;2010-04-26 03:04:33.177;516586;372652;1
12949;2010-04-26 03:04:33.193;516587;474497;1
12950;2010-04-26 03:04:33.207;516646;517138;1
12951;2010-04-26 03:04:33.240;516716;495214;1
12952;2010-04-26 03:04:33.253;516768;516291;1
12953;2010-04-26 03:04:33.287;516829;352130;1
12954;2010-04-26 03:04:33.300;516863;1581718;1
12955;2010-04-26 03:04:33.300;516863;425132;1
12956;2010-04-26 03:04:33.300;516882;135234;1
12957;2010-04-26 03:04:33.317;516906;1816780;1
12958;2010-04-26 03:04:33.333;516945;505226;1
12959;2010-04-26 03:04:33.347;516977;204936;1
12960;2010-04-26 03:04:33.347;516981;138367;1
12961;2010-04-26 03:04:33.363;517003;476212;1
12963;2010-04-26 03:04:33.380;517016;385297;1
12964;2010-04-26 03:04:33.393;517049;143405;1
12965;2010-04-26 03:04:33.410;517070;516940;1
12966;2010-04-26 03:04:33.410;517070;154551;1
12968;2010-04-26 03:04:33.427;517127;465348;1
12969;2010-04-26 03:04:33.443;517138;516646;1
12970;2010-04-26 03:04:33.457;517244;185204;1
12971;2010-04-26 03:04:33.503;517402;436212;1
12972;2010-04-26 03:04:33.520;517434;204936;1
12973;2010-04-26 03:04:33.520;517434;516977;1
12974;2010-04-26 03:04:33.520;517461;509029;1
12977;2010-04-26 03:04:33.583;517661;500676;1
12979;2010-04-26 03:04:33.613;517739;54223;1
12983;2010-04-26 03:04:33.660;517906;55322;1
12985;2010-04-26 03:04:33.723;517977;507000;1
12986;2010-04-26 03:04:33.817;518119;297697;1
12987;2010-04-26 03:04:33.910;518186;213681;1
12989;2010-04-26 03:04:33.973;518239;520506;1
12990;2010-04-26 03:04:33.973;518240;86545;1
12991;2010-04-26 03:04:34.003;518352;141204;1
12992;2010-04-26 03:04:34.003;518352;220234;1
12993;2010-04-26 03:04:34.003;518352;149609;1
12994;2010-04-26 03:04:34.003;518352;317184;1
12995;2010-04-26 03:04:34.003;518352;278902;1
12996;2010-04-26 03:04:34.003;518352;212198;1
12997;2010-04-26 03:04:34.003;518352;513672;1
12998;2010-04-26 03:04:34.003;518352;376068;1
12999;2010-04-26 03:04:34.020;518435;503740;1
13002;2010-04-26 03:04:34.050;518557;321618;1
13003;2010-04-26 03:04:34.050;518579;422078;1
13005;2010-04-26 03:04:34.067;518623;28395;1
13007;2010-04-26 03:04:34.097;518686;517795;1
13010;2010-04-26 03:04:34.143;518828;509493;1
13012;2010-04-26 03:04:34.160;518835;318236;1
13014;2010-04-26 03:04:34.190;518878;175528;1
13015;2010-04-26 03:04:34.190;518878;502;1
13016;2010-04-26 03:04:34.190;518878;549504;1
13017;2010-04-26 03:04:34.190;518878;541891;1
13018;2010-04-26 03:04:34.190;518880;436608;1
13019;2010-04-26 03:04:34.207;518883;549;1
13026;2010-04-26 03:04:34.347;519314;235224;1
13027;2010-04-26 03:04:34.347;519314;31657;1
13028;2010-04-26 03:04:34.347;519336;521521;1
13030;2010-04-26 03:04:34.377;519413;313324;1
13031;2010-04-26 03:04:34.410;519456;474591;1
13032;2010-04-26 03:04:34.423;519461;516463;1
13033;2010-04-26 03:04:34.440;519515;519422;1
13034;2010-04-26 03:04:34.440;519515;234458;1
13035;2010-04-26 03:04:34.487;519725;496233;1
13036;2010-04-26 03:04:34.517;519820;185204;1
13037;2010-04-26 03:04:34.517;519825;519828;1
13038;2010-04-26 03:04:34.533;519851;108848;1
13041;2010-04-26 03:04:34.563;519914;453879;1
13042;2010-04-26 03:04:34.563;519914;341624;1
13043;2010-04-26 03:04:34.563;519916;287789;1
13049;2010-04-26 03:04:34.613;520051;518239;1
13050;2010-04-26 03:04:34.660;520061;507358;1
13052;2010-04-26 03:04:34.737;520079;371898;1
13054;2010-04-26 03:04:34.767;520150;64860;1
13055;2010-04-26 03:04:34.767;520150;76482;1
13056;2010-04-26 03:04:34.767;520152;435544;1
13057;2010-04-26 03:04:34.783;520165;95724;1
13058;2010-04-26 03:04:34.800;520210;35753;1
13059;2010-04-26 03:04:34.800;520210;371966;1
13060;2010-04-26 03:04:34.800;520210;111857;1
13061;2010-04-26 03:04:34.813;520220;483787;1
13062;2010-04-26 03:04:34.813;520220;197220;1
13065;2010-04-26 03:04:34.877;520290;367378;1
13066;2010-04-26 03:04:34.893;520375;501776;1
13071;2010-04-26 03:04:34.953;520595;442488;1
13076;2010-04-26 03:04:34.987;520671;87753;1
13078;2010-04-26 03:04:35.003;520712;17903;1
13079;2010-04-26 03:04:35.017;520735;104063;1
13080;2010-04-26 03:04:35.017;520742;54365;1
13081;2010-04-26 03:04:35.033;520752;280787;1
13082;2010-04-26 03:04:35.033;520757;209224;1
13083;2010-04-26 03:04:35.050;520830;517977;1
13087;2010-04-26 03:04:35.097;520944;220020;1
13088;2010-04-26 03:04:35.110;520977;457129;1
13089;2010-04-26 03:04:35.127;521071;130965;1
13090;2010-04-26 03:04:35.143;521083;121162;1
13091;2010-04-26 03:04:35.143;521087;520862;1
13093;2010-04-26 03:04:35.173;521189;49302;1
13094;2010-04-26 03:04:35.190;521229;81686;1
13098;2010-04-26 03:04:35.237;521286;74879;1
13101;2010-04-26 03:04:35.250;521305;58595;1
13102;2010-04-26 03:04:35.250;521305;386027;1
13103;2010-04-26 03:04:35.250;521305;325046;1
13104;2010-04-26 03:04:35.250;521305;327332;1
13107;2010-04-26 03:04:35.267;521338;265481;1
13108;2010-04-26 03:04:35.283;521349;503218;1
13109;2010-04-26 03:04:35.283;521349;494561;1
13110;2010-04-26 03:04:35.283;521349;165455;1
13111;2010-04-26 03:04:35.283;521381;522172;1
13115;2010-04-26 03:04:35.330;521528;177140;1
13116;2010-04-26 03:04:35.343;521557;524062;1
13117;2010-04-26 03:04:35.343;521563;517407;1
13120;2010-04-26 03:04:35.393;521714;30067;1
13121;2010-04-26 03:04:35.393;521736;496195;1
13122;2010-04-26 03:04:35.407;521792;312621;1
13125;2010-04-26 03:04:35.440;521882;280389;1
13126;2010-04-26 03:04:35.470;521936;45176;1
13127;2010-04-26 03:04:35.470;521979;688485;1
13129;2010-04-26 03:04:35.487;522035;477748;1
13130;2010-04-26 03:04:35.533;522221;518168;1
13131;2010-04-26 03:04:35.547;522250;137783;1
13132;2010-04-26 03:04:35.563;522280;62503;1
13133;2010-04-26 03:04:35.563;522280;420433;1
13135;2010-04-26 03:04:35.593;522356;334201;1
13136;2010-04-26 03:04:35.627;522452;522466;1
13140;2010-04-26 03:04:35.673;522637;447379;1
13141;2010-04-26 03:04:35.687;522712;118685;1
13142;2010-04-26 03:04:35.687;522715;225471;1
13144;2010-04-26 03:04:35.733;522862;9951;1
13154;2010-04-26 03:04:35.890;523314;441586;1
13155;2010-04-26 03:04:35.890;523314;411718;1
13156;2010-04-26 03:04:35.890;523314;323066;1
13157;2010-04-26 03:04:35.890;523314;127448;1
13158;2010-04-26 03:04:35.890;523314;464001;1
13159;2010-04-26 03:04:35.923;523346;234296;1
13161;2010-04-26 03:04:35.953;523503;400788;1
13162;2010-04-26 03:04:35.953;523513;523177;1
13167;2010-04-26 03:04:36.017;523669;523405;1
13168;2010-04-26 03:04:36.030;523684;494721;1
13170;2010-04-26 03:04:36.047;523733;274196;1
13171;2010-04-26 03:04:36.063;523783;432922;1
13172;2010-04-26 03:04:36.063;523800;127704;1
13173;2010-04-26 03:04:36.093;523868;513170;1
13176;2010-04-26 03:04:36.157;523929;523912;1
13178;2010-04-26 03:04:36.267;524028;523724;1
13186;2010-04-26 03:04:36.390;524075;375881;1
13187;2010-04-26 03:04:36.390;524075;130292;1
13188;2010-04-26 03:04:36.390;524075;652195;1
13189;2010-04-26 03:04:36.407;524077;158557;1
13190;2010-04-26 03:04:36.420;524084;339666;1
13191;2010-04-26 03:04:36.467;524214;383073;1
13192;2010-04-26 03:04:36.467;524227;268231;1
13206;2010-04-26 03:04:36.577;524591;116038;1
13207;2010-04-26 03:04:36.593;524641;1096291;1
13208;2010-04-26 03:04:36.610;524667;138383;1
13209;2010-04-26 03:04:36.610;524667;510202;1
13210;2010-04-26 03:04:36.610;524723;217960;1
13211;2010-04-26 03:04:36.640;524784;174796;1
13212;2010-04-26 03:04:36.640;524805;462860;1
13213;2010-04-26 03:04:36.640;524805;353039;1
13214;2010-04-26 03:04:36.670;524875;17533;1
13215;2010-04-26 03:04:36.670;524881;321795;1
13218;2010-04-26 03:04:36.703;524972;9773;1
13219;2010-04-26 03:04:36.717;525004;328387;1
13220;2010-04-26 03:04:36.717;525004;454557;1
13221;2010-04-26 03:04:36.750;525123;405208;1
13222;2010-04-26 03:04:36.750;525134;36932;1
13223;2010-04-26 03:04:36.797;525144;32541;1
13224;2010-04-26 03:04:36.857;525161;505040;1
13225;2010-04-26 03:04:36.937;525247;473620;1
13226;2010-04-26 03:04:36.937;525247;38596;1
13227;2010-04-26 03:04:36.937;525247;555116;1
13229;2010-04-26 03:04:36.953;525283;461093;1
13232;2010-04-26 03:04:37.123;525515;193020;1
13233;2010-04-26 03:04:37.140;525535;524530;1
13234;2010-04-26 03:04:37.170;525625;502443;1
13235;2010-04-26 03:04:37.187;525658;525514;1
13238;2010-04-26 03:04:37.217;525754;4769;1
13239;2010-04-26 03:04:37.217;525754;61826;1
13241;2010-04-26 03:04:37.233;525790;525754;1
13242;2010-04-26 03:04:37.233;525790;381557;1
13243;2010-04-26 03:04:37.293;526040;273083;1
13244;2010-04-26 03:04:37.293;526040;141945;1
13245;2010-04-26 03:04:37.310;526096;314943;1
13248;2010-04-26 03:04:37.327;526118;43870;1
13249;2010-04-26 03:04:37.327;526128;525243;1
13250;2010-04-26 03:04:37.327;526128;99927;1
13252;2010-04-26 03:04:37.357;526228;661095;1
13253;2010-04-26 03:04:37.357;526233;481416;1
13254;2010-04-26 03:04:37.373;526255;2140787;1
13255;2010-04-26 03:04:37.373;526256;485178;1
13256;2010-04-26 03:04:37.390;526310;524936;1
13261;2010-04-26 03:04:37.420;526406;508727;1
13263;2010-04-26 03:04:37.450;526512;499970;1
13265;2010-04-26 03:04:37.467;526526;504803;1
13266;2010-04-26 03:04:37.483;526559;405164;1
13269;2010-04-26 03:04:37.530;526782;690415;1
13273;2010-04-26 03:04:37.577;526892;357911;1
13276;2010-04-26 03:04:37.623;527032;170337;1
13277;2010-04-26 03:04:37.623;527037;623518;1
13279;2010-04-26 03:04:37.653;527148;186768;1
13280;2010-04-26 03:04:37.653;527148;185761;1
13281;2010-04-26 03:04:37.670;527187;278941;1
13282;2010-04-26 03:04:37.670;527196;271699;1
13283;2010-04-26 03:04:37.670;527196;358210;1
13286;2010-04-26 03:04:37.683;527232;116292;1
13288;2010-04-26 03:04:37.717;527301;510268;1
13292;2010-04-26 03:04:37.763;527474;520163;1
13293;2010-04-26 03:04:37.780;527512;326991;1
13294;2010-04-26 03:04:37.780;527525;26086;1
13295;2010-04-26 03:04:37.793;527533;451415;1
13296;2010-04-26 03:04:37.810;527576;491312;1
13297;2010-04-26 03:04:37.827;527636;506744;1
13301;2010-04-26 03:04:37.950;527801;522957;1
13304;2010-04-26 03:04:37.980;527862;442404;1
13306;2010-04-26 03:04:37.997;527933;112224;1
13308;2010-04-26 03:04:38.013;527953;527758;1
13310;2010-04-26 03:04:38.073;528122;482955;1
13312;2010-04-26 03:04:38.090;528208;121499;1
13313;2010-04-26 03:04:38.107;528263;395541;1
13316;2010-04-26 03:04:38.137;528367;534217;1
13318;2010-04-26 03:04:38.170;528461;486670;1
13319;2010-04-26 03:04:38.200;528500;709429;1
13320;2010-04-26 03:04:38.200;528500;201450;1
13321;2010-04-26 03:04:38.200;528500;363158;1
13322;2010-04-26 03:04:38.200;528500;9033;1
13323;2010-04-26 03:04:38.200;528500;619631;1
13324;2010-04-26 03:04:38.230;528598;447715;1
13326;2010-04-26 03:04:38.247;528640;448438;1
13331;2010-04-26 03:04:38.277;528721;523245;1
13332;2010-04-26 03:04:38.310;528846;358802;1
13334;2010-04-26 03:04:38.340;528917;27578;1
13335;2010-04-26 03:04:38.340;528917;462501;1
13336;2010-04-26 03:04:38.357;528941;528671;1
13337;2010-04-26 03:04:38.417;529153;524732;1
13338;2010-04-26 03:04:38.433;529207;51217;1
13339;2010-04-26 03:04:38.433;529207;222827;1
13340;2010-04-26 03:04:38.450;529249;285031;1
13341;2010-04-26 03:04:38.480;529337;188495;1
13342;2010-04-26 03:04:38.480;529337;184231;1
13343;2010-04-26 03:04:38.480;529337;240972;1
13344;2010-04-26 03:04:38.480;529337;27793;1
13345;2010-04-26 03:04:38.480;529337;203369;1
13346;2010-04-26 03:04:38.480;529337;193473;1
13347;2010-04-26 03:04:38.480;529337;143088;1
13350;2010-04-26 03:04:38.513;529450;441614;1
13351;2010-04-26 03:04:38.527;529515;250713;1
13353;2010-04-26 03:04:38.543;529540;99688;1
13354;2010-04-26 03:04:38.543;529540;393001;1
13356;2010-04-26 03:04:38.760;529621;786183;1
13358;2010-04-26 03:04:38.793;529734;41026;1
13363;2010-04-26 03:04:38.840;529867;474679;1
13364;2010-04-26 03:04:38.853;529875;529109;1
13365;2010-04-26 03:04:38.853;529907;338067;1
13367;2010-04-26 03:04:38.870;529965;525635;1
13370;2010-04-26 03:04:38.917;530114;517355;1
13372;2010-04-26 03:04:38.963;530230;529874;1
13373;2010-04-26 03:04:38.980;530274;434761;1
13375;2010-04-26 03:04:39.010;530286;484717;1
13383;2010-04-26 03:04:39.090;530546;529830;1
13384;2010-04-26 03:04:39.090;530567;67299;1
13385;2010-04-26 03:04:39.090;530567;286587;1
13386;2010-04-26 03:04:39.090;530567;301693;1
13387;2010-04-26 03:04:39.090;530587;505040;1
13388;2010-04-26 03:04:39.090;530587;534424;1
13389;2010-04-26 03:04:39.103;530593;241537;1
13390;2010-04-26 03:04:39.103;530608;497593;1
13391;2010-04-26 03:04:39.120;530627;210564;1
13392;2010-04-26 03:04:39.120;530662;528208;1
13393;2010-04-26 03:04:39.150;530740;522580;1
13396;2010-04-26 03:04:39.197;530883;530787;1
13397;2010-04-26 03:04:39.213;530939;516406;1
13399;2010-04-26 03:04:39.260;531109;304543;1
13400;2010-04-26 03:04:39.277;531116;68113;1
13402;2010-04-26 03:04:39.293;531186;180537;1
13404;2010-04-26 03:04:39.323;531282;293967;1
13407;2010-04-26 03:04:39.353;531353;81260;1
13408;2010-04-26 03:04:39.370;531416;340183;1
13409;2010-04-26 03:04:39.370;531429;9336;1
13411;2010-04-26 03:04:39.387;531442;104453;1
13412;2010-04-26 03:04:39.400;531476;525256;1
13413;2010-04-26 03:04:39.400;531477;453432;1
13414;2010-04-26 03:04:39.400;531483;531486;1
13415;2010-04-26 03:04:39.417;531486;531483;1
13416;2010-04-26 03:04:39.433;531520;13049;1
13417;2010-04-26 03:04:39.447;531565;113121;1
13420;2010-04-26 03:04:39.447;531570;54017;1
13421;2010-04-26 03:04:39.463;531602;371966;1
13422;2010-04-26 03:04:39.463;531602;132310;1
13427;2010-04-26 03:04:39.510;531708;166198;1
13428;2010-04-26 03:04:39.510;531711;151026;1
13429;2010-04-26 03:04:39.527;531722;403431;1
13430;2010-04-26 03:04:39.527;531760;449145;1
13431;2010-04-26 03:04:39.527;531766;1231725;1
13432;2010-04-26 03:04:39.573;531878;438741;1
13433;2010-04-26 03:04:39.587;531893;532092;1
13434;2010-04-26 03:04:39.620;531991;501347;1
13435;2010-04-26 03:04:39.620;532003;527948;1
13436;2010-04-26 03:04:39.650;532092;267540;1
13437;2010-04-26 03:04:39.650;532092;531893;1
13438;2010-04-26 03:04:39.667;532117;527470;1
13439;2010-04-26 03:04:39.667;532117;531712;1
13440;2010-04-26 03:04:39.683;532192;519769;1
13441;2010-04-26 03:04:39.697;532201;510655;1
13443;2010-04-26 03:04:39.713;532225;931252;1
13444;2010-04-26 03:04:39.743;532301;531893;1
13445;2010-04-26 03:04:39.743;532301;532092;1
13446;2010-04-26 03:04:39.743;532305;53527;1
13447;2010-04-26 03:04:39.760;532338;532509;1
13448;2010-04-26 03:04:39.760;532341;94481;1
13449;2010-04-26 03:04:39.760;532341;525326;1
13451;2010-04-26 03:04:39.777;532363;63090;1
13452;2010-04-26 03:04:39.777;532363;404040;1
13453;2010-04-26 03:04:39.777;532363;337503;1
13454;2010-04-26 03:04:39.777;532363;506164;1
13455;2010-04-26 03:04:39.777;532363;166750;1
13456;2010-04-26 03:04:39.790;532365;189366;1
13457;2010-04-26 03:04:39.823;532507;491490;1
13458;2010-04-26 03:04:39.837;532511;362096;1
13459;2010-04-26 03:04:39.837;532511;284753;1
13460;2010-04-26 03:04:39.837;532512;532365;1
13463;2010-04-26 03:04:40.040;532856;460145;1
13465;2010-04-26 03:04:40.073;532918;72994;1
13466;2010-04-26 03:04:40.087;532924;310788;1
13468;2010-04-26 03:04:40.133;533057;436688;1
13469;2010-04-26 03:04:40.167;533087;225953;1
13470;2010-04-26 03:04:40.180;533126;371654;1
13471;2010-04-26 03:04:40.180;533126;400382;1
13472;2010-04-26 03:04:40.180;533126;522684;1
13478;2010-04-26 03:04:40.227;533256;43870;1
13479;2010-04-26 03:04:40.243;533332;299198;1
13480;2010-04-26 03:04:40.260;533382;233673;1
13481;2010-04-26 03:04:40.273;533425;229784;1
13482;2010-04-26 03:04:40.290;533464;99688;1
13483;2010-04-26 03:04:40.290;533467;188680;1
13484;2010-04-26 03:04:40.290;533467;263305;1
13485;2010-04-26 03:04:40.290;533469;317046;1
13486;2010-04-26 03:04:40.307;533476;169086;1
13489;2010-04-26 03:04:40.320;533516;337704;1
13496;2010-04-26 03:04:40.383;533673;110314;1
13497;2010-04-26 03:04:40.383;533688;574463;1
13499;2010-04-26 03:04:40.430;533823;543131;1
13500;2010-04-26 03:04:40.447;533872;533831;1
13501;2010-04-26 03:04:40.463;533908;352703;1
13502;2010-04-26 03:04:40.477;533932;923283;1
13505;2010-04-26 03:04:40.510;534019;533126;1
13507;2010-04-26 03:04:40.523;534081;128445;1
13508;2010-04-26 03:04:40.540;534121;31657;1
13509;2010-04-26 03:04:40.540;534184;467176;1
13510;2010-04-26 03:04:40.540;534184;263836;1
13516;2010-04-26 03:04:40.617;534338;84422;1
13517;2010-04-26 03:04:40.617;534338;506348;1
13518;2010-04-26 03:04:40.633;534424;505040;1
13519;2010-04-26 03:04:40.650;534431;36;1
13520;2010-04-26 03:04:40.650;534438;534045;1
13521;2010-04-26 03:04:40.697;534584;250001;1
13522;2010-04-26 03:04:40.697;534586;308479;1
13524;2010-04-26 03:04:40.710;534648;525247;1
13525;2010-04-26 03:04:40.710;534648;407016;1
13526;2010-04-26 03:04:40.727;534670;372955;1
13527;2010-04-26 03:04:40.727;534670;592671;1
13529;2010-04-26 03:04:40.743;534724;273238;1
13535;2010-04-26 03:04:40.790;534894;53844;1
13536;2010-04-26 03:04:40.790;534894;4629;1
13540;2010-04-26 03:04:40.803;534955;10066;1
13541;2010-04-26 03:04:40.820;534984;202990;1
13542;2010-04-26 03:04:40.853;535043;309491;1
13544;2010-04-26 03:04:40.867;535089;160218;1
13545;2010-04-26 03:04:40.867;535125;349322;1
13546;2010-04-26 03:04:40.930;535198;461426;1
13547;2010-04-26 03:04:40.930;535198;7571;1
13548;2010-04-26 03:04:40.930;535198;130863;1
13549;2010-04-26 03:04:40.930;535198;22358;1
13550;2010-04-26 03:04:40.960;535328;333829;1
13551;2010-04-26 03:04:40.977;535331;203912;1
13562;2010-04-26 03:04:41.070;535600;156430;1
13565;2010-04-26 03:04:41.100;535685;117407;1
13567;2010-04-26 03:04:41.117;535715;19412;1
13570;2010-04-26 03:04:41.163;535831;2384;1
13571;2010-04-26 03:04:41.163;535831;2871;1
13572;2010-04-26 03:04:41.163;535831;31854;1
13574;2010-04-26 03:04:41.193;535893;469417;1
13577;2010-04-26 03:04:41.320;536108;182035;1
13578;2010-04-26 03:04:41.337;536112;72831;1
13579;2010-04-26 03:04:41.350;536162;544378;1
13580;2010-04-26 03:04:41.350;536169;497735;1
13581;2010-04-26 03:04:41.367;536175;1459275;1
13582;2010-04-26 03:04:41.383;536261;499934;1
13583;2010-04-26 03:04:41.430;536392;511488;1
13585;2010-04-26 03:04:41.460;536441;11345;1
13586;2010-04-26 03:04:41.460;536441;24734;1
13587;2010-04-26 03:04:41.460;536441;103576;1
13588;2010-04-26 03:04:41.477;536478;132478;1
13589;2010-04-26 03:04:41.490;536516;492705;1
13592;2010-04-26 03:04:41.523;536619;395783;1
13593;2010-04-26 03:04:41.553;536688;524908;1
13594;2010-04-26 03:04:41.553;536694;107405;1
13595;2010-04-26 03:04:41.553;536702;39533;1
13596;2010-04-26 03:04:41.570;536743;581985;1
13597;2010-04-26 03:04:41.583;536779;871;1
13598;2010-04-26 03:04:41.600;536791;19445;1
13602;2010-04-26 03:04:41.663;537014;1715822;1
13606;2010-04-26 03:04:41.693;537087;144550;1
13607;2010-04-26 03:04:41.693;537087;337704;1
13608;2010-04-26 03:04:41.693;537103;321618;1
13609;2010-04-26 03:04:41.757;537274;98080;1
13610;2010-04-26 03:04:41.757;537274;536596;1
13611;2010-04-26 03:04:41.757;537274;443795;1
13614;2010-04-26 03:04:41.773;537333;532099;1
13617;2010-04-26 03:04:41.867;537606;520830;1
13619;2010-04-26 03:04:41.880;537632;1834642;1
13622;2010-04-26 03:04:41.927;537855;20965;1
13623;2010-04-26 03:04:41.927;537855;1711;1
13624;2010-04-26 03:04:41.927;537855;72406;1
13625;2010-04-26 03:04:41.943;537890;533042;1
13626;2010-04-26 03:04:41.973;537986;44940;1
13627;2010-04-26 03:04:41.973;537986;203019;1
13628;2010-04-26 03:04:41.990;538014;347176;1
13630;2010-04-26 03:04:42.023;538111;528546;1
13631;2010-04-26 03:04:42.023;538117;473354;1
13632;2010-04-26 03:04:42.053;538208;489620;1
13633;2010-04-26 03:04:42.083;538270;465271;1
13634;2010-04-26 03:04:42.083;538270;310441;1
13635;2010-04-26 03:04:42.083;538270;501723;1
13636;2010-04-26 03:04:42.117;538385;334326;1
13638;2010-04-26 03:04:42.130;538426;204505;1
13640;2010-04-26 03:04:42.163;538574;499319;1
13641;2010-04-26 03:04:42.177;538594;467717;1
13644;2010-04-26 03:04:42.193;538640;135685;1
13646;2010-04-26 03:04:42.210;538710;23578;1
13647;2010-04-26 03:04:42.210;538710;498361;1
13648;2010-04-26 03:04:42.210;538710;313842;1
13650;2010-04-26 03:04:42.223;538738;464476;1
13651;2010-04-26 03:04:42.240;538762;540697;1
13652;2010-04-26 03:04:42.287;538886;79658;1
13653;2010-04-26 03:04:42.287;538891;723801;1
13654;2010-04-26 03:04:42.287;538904;66317;1
13656;2010-04-26 03:04:42.303;538928;272970;1
13657;2010-04-26 03:04:42.317;538956;123986;1
13658;2010-04-26 03:04:42.317;538956;450009;1
13659;2010-04-26 03:04:42.317;538958;383011;1
13662;2010-04-26 03:04:42.380;539133;450210;1
13663;2010-04-26 03:04:42.380;539138;90924;1
13664;2010-04-26 03:04:42.413;539251;289900;1
13665;2010-04-26 03:04:42.427;539291;493959;1
13667;2010-04-26 03:04:42.443;539339;370210;1
13668;2010-04-26 03:04:42.460;539358;538134;1
13669;2010-04-26 03:04:42.460;539375;239743;1
13671;2010-04-26 03:04:42.473;539433;100853;1
13672;2010-04-26 03:04:42.473;539433;28219;1
13673;2010-04-26 03:04:42.490;539451;101070;1
13674;2010-04-26 03:04:42.490;539451;130775;1
13677;2010-04-26 03:04:42.507;539508;235762;1
13678;2010-04-26 03:04:42.537;539583;27077;1
13679;2010-04-26 03:04:42.537;539641;539328;1
13680;2010-04-26 03:04:42.553;539676;210829;1
13683;2010-04-26 03:04:42.567;539703;520640;1
13684;2010-04-26 03:04:42.583;539754;345758;1
13685;2010-04-26 03:04:42.600;539791;510163;1
13689;2010-04-26 03:04:42.647;539918;663893;1
13690;2010-04-26 03:04:42.647;539920;292068;1
13691;2010-04-26 03:04:42.647;539920;465659;1
13692;2010-04-26 03:04:42.647;539937;249047;1
13693;2010-04-26 03:04:42.660;539942;3432;1
13694;2010-04-26 03:04:42.660;539962;234231;1
13700;2010-04-26 03:04:42.693;540010;114342;1
13702;2010-04-26 03:04:42.707;540023;377741;1
13703;2010-04-26 03:04:42.723;540071;383920;1
13704;2010-04-26 03:04:42.723;540077;536538;1
13705;2010-04-26 03:04:42.723;540078;358721;1
13706;2010-04-26 03:04:42.723;540078;458173;1
13707;2010-04-26 03:04:42.723;540078;1045980;1
13709;2010-04-26 03:04:42.740;540101;379983;1
13711;2010-04-26 03:04:42.753;540140;533076;1
13712;2010-04-26 03:04:42.770;540155;282329;1
13713;2010-04-26 03:04:42.787;540189;540077;1
13716;2010-04-26 03:04:42.833;540311;540848;1
13717;2010-04-26 03:04:42.850;540334;438381;1
13720;2010-04-26 03:04:42.880;540418;540241;1
13723;2010-04-26 03:04:42.910;540509;352519;1
13724;2010-04-26 03:04:42.927;540581;379191;1
13725;2010-04-26 03:04:42.957;540640;102850;1
13726;2010-04-26 03:04:42.957;540640;251705;1
13728;2010-04-26 03:04:42.973;540694;234296;1
13729;2010-04-26 03:04:42.973;540694;398600;1
13730;2010-04-26 03:04:43.083;540895;374651;1
13731;2010-04-26 03:04:43.083;540907;154163;1
13732;2010-04-26 03:04:43.160;540925;11926;1
13733;2010-04-26 03:04:43.160;540925;118851;1
13734;2010-04-26 03:04:43.160;540925;377117;1
13735;2010-04-26 03:04:43.160;540925;492625;1
13736;2010-04-26 03:04:43.240;540953;167397;1
13737;2010-04-26 03:04:43.287;540970;132725;1
13739;2010-04-26 03:04:43.333;541064;449731;1
13740;2010-04-26 03:04:43.347;541128;546004;1
