Id;AcceptedAnswerId;AnswerCount;ClosedDate;CommentCount;CommunityOwnedDate;CreationDate;FavoriteCount;LastActivityDate;LastEditDate;LastEditorDisplayName;LastEditorUserId;OwnerUserId;ParentId;PostTypeId;Score;Tags;Title;ViewCount
36892;0;0;NULL;2;NULL;2008-08-31 14:45:35.973;0;2008-08-31 14:45:35.973;NULL;NULL;0;3741;36605;2;6;NULL;NULL;0
36894;0;0;NULL;0;NULL;2008-08-31 14:47:46.467;0;2008-08-31 14:47:46.467;NULL;NULL;0;0;4164;2;1;NULL;NULL;0
36895;0;0;NULL;0;NULL;2008-08-31 14:53:09.323;0;2008-09-12 01:21:36.443;2008-09-12 01:21:36.443;Adam Mitz;2574;2574;36890;2;1;NULL;NULL;0
36898;0;0;NULL;0;NULL;2008-08-31 14:58:10.733;0;2008-08-31 14:58:10.733;NULL;NULL;0;1559;36014;2;1;NULL;NULL;0
36899;0;0;NULL;0;NULL;2008-08-31 15:01:21.957;0;2016-12-19 03:42:35.210;2017-05-23 10:30:52.777;NULL;-1;1600;402;2;6;NULL;NULL;0
36901;36908;18;NULL;2;NULL;2008-08-31 15:04:35.350;725;2018-09-02 05:14:05.223;2017-09-03 11:57:37.000;NULL;3594211;2572;0;1;1608;<python><syntax><parameter-passing><identifier><kwargs>;What does ** (double star/asterisk) and * (star/asterisk) do for parameters?;438610
36902;0;0;NULL;0;NULL;2008-08-31 15:07:48.977;0;2008-08-31 15:07:48.977;NULL;NULL;0;2600;36901;2;11;NULL;NULL;0
36905;0;0;NULL;0;NULL;2008-08-31 15:11:54.320;0;2012-03-27 23:37:03.817;2012-03-27 23:37:03.817;NULL;249445;3713;36862;2;4;NULL;NULL;0
36906;36942;21;NULL;1;NULL;2008-08-31 15:12:35.503;23;2017-08-23 15:54:55.880;NULL;NULL;0;3869;0;1;48;<c><performance>;What is the fastest way to swap values in C?;41639
36907;0;0;NULL;4;NULL;2008-08-31 15:17:14.290;0;2008-08-31 15:17:14.290;NULL;NULL;0;0;20850;2;2;NULL;NULL;0
36908;0;0;NULL;4;NULL;2008-08-31 15:17:31.137;0;2017-05-28 12:54:20.470;2017-05-28 12:54:20.470;Peter Hoffmann;3987895;720;36901;2;1577;NULL;NULL;0
36910;0;0;NULL;6;NULL;2008-08-31 15:19:54.190;0;2011-01-07 23:35:25.807;2011-01-07 23:35:25.807;NULL;51170;3877;36906;2;92;NULL;NULL;0
36911;0;0;NULL;0;NULL;2008-08-31 15:20:21.037;0;2008-08-31 15:20:21.037;NULL;NULL;0;2373;36901;2;131;NULL;NULL;0
36914;0;0;NULL;0;NULL;2008-08-31 15:28:15.027;0;2008-08-31 15:28:15.027;NULL;NULL;0;1124;36778;2;9;NULL;NULL;0
36915;36917;2;NULL;0;NULL;2008-08-31 15:29:34.137;0;2015-08-08 00:16:39.233;2015-08-08 00:16:39.233;Cheekysoft;1832942;3798;0;1;1;<svn>;"Is there any way to ""sticky"" a file in subversion?";1679
36916;36931;5;NULL;0;NULL;2008-08-31 15:31:39.857;0;2017-12-14 10:03:20.100;2017-12-14 10:03:20.100;Artur Carvalho;3817004;1013;0;1;1;<asp.net>;Communication between pages;660
36917;0;0;NULL;0;NULL;2008-08-31 15:33:49.430;0;2008-08-31 15:55:15.230;2008-08-31 15:55:15.230;Cheekysoft;1820;1820;36915;2;2;NULL;NULL;0
36918;0;0;NULL;0;NULL;2008-08-31 15:35:48.910;0;2013-05-27 17:03:37.803;2013-05-27 17:03:37.803;NULL;1012641;2305;36916;2;0;NULL;NULL;0
36919;0;0;NULL;0;NULL;2008-08-31 15:36:30.967;0;2008-08-31 15:36:30.967;NULL;NULL;0;2199;26903;2;1;NULL;NULL;0
36922;0;0;NULL;0;NULL;2008-08-31 15:39:07.933;0;2008-08-31 15:39:07.933;NULL;NULL;0;2928;36906;2;12;NULL;NULL;0
36923;0;0;NULL;0;NULL;2008-08-31 15:39:21.663;0;2008-08-31 15:44:30.480;2008-08-31 15:44:30.480;Brabster;2362;2362;36916;2;1;NULL;NULL;0
36925;0;0;NULL;0;NULL;2008-08-31 15:47:10.770;0;2008-08-31 15:47:10.770;NULL;NULL;0;2305;36916;2;1;NULL;NULL;0
36926;0;0;NULL;0;NULL;2008-08-31 15:47:25.527;0;2018-03-07 01:53:17.533;2018-03-07 01:53:17.533;NULL;2601671;742;36901;2;458;NULL;NULL;0
36927;0;0;NULL;1;NULL;2008-08-31 15:48:19.910;0;2008-08-31 15:48:19.910;NULL;NULL;0;2981;36813;2;1;NULL;NULL;0
36928;0;0;NULL;0;NULL;2008-08-31 15:49:54.803;0;2008-08-31 15:49:54.803;NULL;NULL;0;758;36915;2;2;NULL;NULL;0
36929;0;0;NULL;0;NULL;2008-08-31 15:50:13.463;0;2008-08-31 15:50:13.463;NULL;NULL;0;2362;36916;2;0;NULL;NULL;0
36930;0;0;NULL;0;NULL;2008-08-31 15:51:02.680;0;2008-08-31 15:51:02.680;NULL;NULL;0;3187;35670;2;3;NULL;NULL;0
36931;0;0;NULL;1;NULL;2008-08-31 15:52:32.863;0;2008-08-31 15:52:32.863;NULL;NULL;0;577;36916;2;2;NULL;NULL;0
36932;1695250;43;NULL;0;2011-09-18 01:26:54.773;2008-08-31 15:55:47.910;671;2018-06-22 14:26:56.920;2014-09-22 16:03:16.493;NULL;2174742;3880;0;1;1146;<python><python-3.x><enums>;How can I represent an 'Enum' in Python?;659909
36933;0;0;NULL;0;NULL;2008-08-31 15:58:03.023;0;2008-08-31 15:58:03.023;NULL;NULL;0;2284;36906;2;4;NULL;NULL;0
36934;0;0;NULL;0;NULL;2008-08-31 15:58:47.513;0;2008-08-31 15:58:47.513;NULL;NULL;0;1622;13698;2;1;NULL;NULL;0
36935;0;0;NULL;0;NULL;2008-08-31 15:59:11.473;0;2012-06-09 09:03:38.030;2012-06-09 09:03:38.030;NULL;785541;3207;36812;2;7;NULL;NULL;0
36937;0;0;NULL;16;2011-09-18 01:26:54.773;2008-08-31 16:06:14.360;0;2018-06-22 14:26:56.920;2018-06-22 14:26:56.920;NULL;3100523;3280;36932;2;723;NULL;NULL;0
36940;0;0;NULL;1;2011-09-18 01:26:54.773;2008-08-31 16:09:53.633;0;2008-08-31 16:09:53.633;NULL;NULL;0;2384;36932;2;19;NULL;NULL;0
36942;0;0;NULL;5;NULL;2008-08-31 16:17:17.577;0;2008-08-31 16:17:17.577;NULL;NULL;0;2289;36906;2;78;NULL;NULL;0
36943;0;0;NULL;0;NULL;2008-08-31 16:23:31.197;0;2008-08-31 16:23:31.197;2017-05-23 12:19:34.457;NULL;-1;3474;36106;2;1;NULL;NULL;0
36944;0;0;NULL;2;NULL;2008-08-31 16:27:29.707;0;2008-08-31 16:27:29.707;NULL;NULL;0;758;36701;2;9;NULL;NULL;0
36945;0;0;NULL;2;NULL;2008-08-31 16:30:30.853;0;2011-01-23 00:21:29.957;2011-01-23 00:21:29.957;Kyle;658;658;36636;2;23;NULL;NULL;0
36948;0;0;NULL;4;NULL;2008-08-31 16:34:17.490;0;2013-10-10 11:27:31.623;2013-10-10 11:27:31.623;NULL;486504;3685;36906;2;0;NULL;NULL;0
36949;36990;1;NULL;0;NULL;2008-08-31 16:41:54.367;0;2009-03-10 03:46:53.543;2009-03-10 03:46:53.543;Rich B;5640;3819;0;1;3;<testing><active-directory><adam>;How do I use ADAM to run unit tests?;221
36953;0;7;NULL;0;NULL;2008-08-31 16:50:35.453;29;2013-08-16 16:43:57.930;2008-10-07 20:19:09.473;mish;3189;3189;0;1;52;<python><parsing><resources><lex>;Resources for lexing, tokenising and parsing in python;24199
36955;0;0;NULL;1;NULL;2008-08-31 16:52:05.217;0;2008-08-31 16:52:05.217;NULL;NULL;0;3885;19893;2;2;NULL;NULL;0
36956;0;4;NULL;0;NULL;2008-08-31 16:53:02.453;0;2008-10-26 21:29:47.897;2008-10-26 21:29:47.897;"S&#246;ren Kuklau";1600;1600;0;1;0;<sql-server-2005><ado.net><benchmarking>;Simulating queries of large views for benchmarking purposes;417
36957;0;0;NULL;2;NULL;2008-08-31 16:53:49.893;0;2008-08-31 16:53:49.893;NULL;NULL;0;3798;18450;2;21;NULL;NULL;0
36959;3588796;11;NULL;2;NULL;2008-08-31 16:54:33.183;23;2018-07-23 22:05:36.240;2018-07-23 22:05:36.240;Kanook;124486;3488;0;1;104;<sql><postgresql><variables><psql>;How do you use script variables in psql?;161438
36964;0;0;NULL;0;NULL;2008-08-31 17:04:16.047;0;2008-08-31 17:04:16.047;NULL;NULL;0;2859;9455;2;1;NULL;NULL;0
36966;0;0;NULL;0;NULL;2008-08-31 17:05:21.363;0;2008-08-31 17:05:21.363;NULL;NULL;0;383;36605;2;0;NULL;NULL;0
36968;36976;3;NULL;0;NULL;2008-08-31 17:07:39.533;0;2015-08-07 23:15:59.190;2015-08-07 23:15:59.190;NULL;1832942;3716;0;1;1;<visual-studio>;Designing Panels without a parent Form in VS?;126
36970;0;0;NULL;0;NULL;2008-08-31 17:09:35.767;0;2008-08-31 17:09:35.767;NULL;NULL;0;2598;36968;2;1;NULL;NULL;0
36972;0;0;NULL;1;NULL;2008-08-31 17:11:41.253;0;2008-08-31 17:11:41.253;NULL;NULL;0;3653;27568;2;11;NULL;NULL;0
36973;0;0;NULL;3;NULL;2008-08-31 17:11:47.073;0;2008-08-31 17:11:47.073;NULL;NULL;0;3839;30062;2;5;NULL;NULL;0
36974;0;0;NULL;0;NULL;2008-08-31 17:12:45.557;0;2008-08-31 17:12:45.557;NULL;NULL;0;1600;36605;2;3;NULL;NULL;0
36976;0;0;NULL;0;NULL;2008-08-31 17:13:33.620;0;2008-08-31 17:13:33.620;NULL;NULL;0;2773;36968;2;1;NULL;NULL;0
36977;0;0;NULL;0;NULL;2008-08-31 17:13:41.123;0;2008-08-31 17:13:41.123;NULL;NULL;0;1600;36968;2;0;NULL;NULL;0
36978;0;0;NULL;0;NULL;2008-08-31 17:14:06.990;0;2008-08-31 17:14:06.990;NULL;NULL;0;927;36953;2;4;NULL;NULL;0
36979;0;0;NULL;0;NULL;2008-08-31 17:14:56.817;0;2008-08-31 17:14:56.817;NULL;NULL;0;3488;36959;2;11;NULL;NULL;0
36983;0;0;NULL;0;NULL;2008-08-31 17:24:19.227;0;2008-09-16 00:15:08.737;2008-09-16 00:15:08.737;Matthew Watson;3839;3839;20811;2;0;NULL;NULL;0
36984;36993;5;NULL;0;NULL;2008-08-31 17:28:11.497;0;2008-09-25 11:20:42.997;2008-09-25 11:20:43.013;Matt Hamilton;615;3191;0;1;6;<.net><winforms><user-interface>;Is there a standard way to return values from custom dialogs in Windows Forms?;322
36985;0;0;NULL;7;NULL;2008-08-31 17:29:06.080;0;2014-08-12 23:28:32.180;2014-08-12 23:28:32.180;NULL;1762224;1412;33923;2;166;NULL;NULL;0
36986;0;0;NULL;0;NULL;2008-08-31 17:29:29.713;0;2008-08-31 17:29:29.713;NULL;NULL;0;305;36984;2;0;NULL;NULL;0
36988;0;0;NULL;0;NULL;2008-08-31 17:36:44.080;0;2008-08-31 17:36:44.080;NULL;NULL;0;2773;36984;2;3;NULL;NULL;0
36989;0;0;NULL;2;NULL;2008-08-31 17:36:49.853;0;2014-05-07 17:57:11.883;2014-05-07 17:57:11.883;NULL;238814;3488;36959;2;49;NULL;NULL;0
36990;0;0;NULL;0;NULL;2008-08-31 17:38:43.357;0;2008-08-31 17:38:43.357;NULL;NULL;0;3320;36949;2;4;NULL;NULL;0
36991;37001;3;NULL;0;NULL;2008-08-31 17:45:46.227;0;2015-12-14 12:37:43.987;2015-12-14 12:37:43.987;Ryan Farley;1221236;2386;0;1;1;<c++><winapi>;Do you have to register a Dialog Box?;1280
36993;0;0;NULL;1;NULL;2008-08-31 17:50:56.620;0;2008-08-31 17:50:56.620;NULL;NULL;0;470;36984;2;9;NULL;NULL;0
36994;0;0;NULL;1;2008-10-02 23:33:46.863;2008-08-31 17:54:01.417;0;2008-08-31 17:54:01.417;NULL;NULL;0;3886;3748;2;31;NULL;NULL;0
36995;0;0;NULL;0;NULL;2008-08-31 17:54:40.777;0;2015-07-14 02:49:01.290;2017-05-23 12:13:34.533;NULL;-1;3288;36144;2;3;NULL;NULL;0
36996;0;0;NULL;0;NULL;2008-08-31 17:57:43.780;0;2008-08-31 17:57:43.780;NULL;NULL;0;3631;36956;2;0;NULL;NULL;0
36997;0;0;NULL;0;NULL;2008-08-31 17:58:00.300;0;2008-08-31 17:58:00.300;NULL;NULL;0;3666;23445;2;2;NULL;NULL;0
36999;37012;3;NULL;0;NULL;2008-08-31 18:05:49.207;14;2018-06-26 05:26:31.207;2011-03-07 12:52:10.870;NULL;241776;2701;0;1;26;<wcf><versioning><backwards-compatibility>;Best practices for versioning your services with WCF?;10831
37000;0;0;NULL;3;2011-09-18 01:26:54.773;2008-08-31 18:10:50.050;0;2008-09-01 13:26:06.700;2008-09-01 13:26:06.700;dF;3002;3002;36932;2;44;NULL;NULL;0
37001;0;0;NULL;1;NULL;2008-08-31 18:12:07.443;0;2008-08-31 22:55:16.420;2008-08-31 22:55:16.420;jr;2415;2415;36991;2;2;NULL;NULL;0
37002;0;0;NULL;0;NULL;2008-08-31 18:12:13.213;0;2008-08-31 18:12:13.213;NULL;NULL;0;224;22708;2;1;NULL;NULL;0
37004;0;0;NULL;0;NULL;2008-08-31 18:12:52.277;0;2008-08-31 18:12:52.277;NULL;NULL;0;1600;36956;2;0;NULL;NULL;0
37005;0;0;NULL;4;NULL;2008-08-31 18:14:27.953;0;2008-08-31 18:14:27.953;NULL;NULL;0;3666;31584;2;13;NULL;NULL;0
37006;0;0;NULL;6;NULL;2008-08-31 18:17:07.027;0;2008-09-01 05:25:40.490;2008-09-01 05:25:40.490;Damien Diederen;3844;3844;36862;2;75;NULL;NULL;0
37007;0;0;NULL;0;NULL;2008-08-31 18:19:19.190;0;2008-08-31 18:19:19.190;NULL;NULL;0;1600;36991;2;0;NULL;NULL;0
37008;0;0;NULL;0;NULL;2008-08-31 18:20:13.960;0;2008-08-31 18:20:13.960;NULL;NULL;0;1070;36984;2;2;NULL;NULL;0
37009;0;0;NULL;0;NULL;2008-08-31 18:20:51.103;0;2008-08-31 18:20:51.103;NULL;NULL;0;3560;36806;2;6;NULL;NULL;0
37010;0;0;NULL;14;NULL;2008-08-31 18:21:13.897;0;2018-02-15 16:03:19.100;2018-02-15 16:03:19.100;lorin;775954;742;33923;2;1312;NULL;NULL;0
37011;37021;10;NULL;0;NULL;2008-08-31 18:22:46.230;20;2017-03-28 07:03:46.953;2009-10-09 23:03:43.750;NULL;1;3305;0;1;88;<oop><protected>;Should you ever use protected member variables?;54868
37012;0;0;NULL;1;NULL;2008-08-31 18:23:22.237;0;2011-01-12 13:25:33.297;2011-01-12 13:25:33.297;NULL;2257;2257;36999;2;24;NULL;NULL;0
37015;37020;11;NULL;3;NULL;2008-08-31 18:28:11.117;33;2014-04-04 03:21:56.440;2011-11-29 14:41:32.463;Bobby Jack;50776;245;0;1;38;<ip-address><location><geography>;What services can I used to find a user's location based on their IP address?;25791
37020;0;0;NULL;3;NULL;2008-08-31 18:31:25.370;0;2008-11-21 00:37:27.560;2008-11-21 00:37:27.577;michaelpryor;245;245;37015;2;29;NULL;NULL;0
37021;0;0;NULL;5;NULL;2008-08-31 18:34:54.003;0;2010-11-29 13:19:10.767;2010-11-29 13:19:10.767;NULL;2443;2443;37011;2;68;NULL;NULL;0
37023;0;0;NULL;2;NULL;2008-08-31 18:39:04.117;0;2011-10-25 09:06:57.503;2011-10-25 09:06:57.503;Richard Morgan;2258;2258;36999;2;6;NULL;NULL;0
37024;0;0;NULL;1;NULL;2008-08-31 18:40:04.800;0;2008-08-31 18:40:04.800;2015-08-20 04:41:57.227;NULL;-1;2133;37011;2;2;NULL;NULL;0
37025;0;0;NULL;5;NULL;2008-08-31 18:42:08.337;0;2008-08-31 18:42:08.337;NULL;NULL;0;987;37011;2;29;NULL;NULL;0
37026;37046;26;NULL;5;NULL;2008-08-31 18:47:12.850;189;2017-11-03 10:16:03.580;2011-12-29 18:49:44.047;NULL;592746;3894;0;1;318;<java><multithreading>;Java: notify() vs. notifyAll() all over again;193198
37028;0;0;NULL;0;NULL;2008-08-31 18:52:17.127;0;2008-08-31 18:52:17.127;NULL;NULL;0;3666;22697;2;5;NULL;NULL;0
37029;38434;9;NULL;0;NULL;2008-08-31 18:56:42.203;1;2018-07-12 09:01:33.670;NULL;NULL;0;3898;0;1;6;<sql><sql-server><stored-procedures>;SQL Server Fast Forward Cursors;28577
37030;37035;10;2013-03-04 12:47:03.170;0;NULL;2008-08-31 18:57:29.050;23;2013-03-04 06:38:45.843;NULL;NULL;0;3002;0;1;23;<windows><installation>;How to best implement software updates on windows?;7094
37031;0;0;NULL;0;NULL;2008-08-31 19:02:19.257;0;2008-08-31 19:02:19.257;NULL;NULL;0;637;37030;2;2;NULL;NULL;0
37032;0;0;NULL;0;NULL;2008-08-31 19:04:09.080;0;2008-08-31 19:04:09.080;NULL;NULL;0;3546;37030;2;3;NULL;NULL;0
37034;0;0;NULL;0;NULL;2008-08-31 19:10:09.427;0;2008-08-31 19:10:09.427;NULL;NULL;0;3114;36991;2;1;NULL;NULL;0
37035;0;0;NULL;1;NULL;2008-08-31 19:10:46.227;0;2008-08-31 19:10:46.227;NULL;NULL;0;1600;37030;2;6;NULL;NULL;0
37037;0;0;NULL;0;NULL;2008-08-31 19:14:18.900;0;2008-08-31 19:14:18.900;NULL;NULL;0;2199;36984;2;1;NULL;NULL;0
37038;0;0;NULL;0;NULL;2008-08-31 19:19:21.713;0;2008-08-31 19:19:21.713;NULL;NULL;0;3713;37026;2;3;NULL;NULL;0
37039;0;0;NULL;20;2012-04-20 11:26:46.200;2008-08-31 19:19:50.603;0;2015-08-28 17:10:01.883;2015-08-28 17:10:01.883;jpalecek;63550;1737192;44965;2;30;NULL;NULL;0
37041;37093;5;NULL;0;NULL;2008-08-31 19:21:27.200;0;2015-04-16 12:03:32.050;2008-08-31 20:01:31.097;Henrik Gustafsson;2010;2010;0;1;2;<java><eclipse><osgi><oop>;Exposing a remote interface or object model;471
37042;0;0;NULL;7;NULL;2008-08-31 19:23:48.347;0;2012-07-14 09:15:27.370;2012-07-14 09:15:27.370;NULL;179373;0;1005;2;278;NULL;NULL;0
37043;37566;14;2013-02-13 03:05:45.160;0;NULL;2008-08-31 19:24:55.270;22;2013-01-17 09:07:15.907;2008-09-10 14:13:48.770;NULL;-1;2885;0;1;33;<flex><model-view-controller><frameworks>;Flex MVC Frameworks;17679
37045;0;0;NULL;0;NULL;2008-08-31 19:25:10.763;0;2008-08-31 19:25:10.763;NULL;NULL;0;2108;37026;2;17;NULL;NULL;0
37046;0;0;NULL;10;NULL;2008-08-31 19:25:22.790;0;2008-08-31 19:25:22.790;NULL;NULL;0;890;37026;2;225;NULL;NULL;0
37048;0;4;NULL;0;2008-09-02 21:21:53.303;2008-08-31 19:35:31.737;0;2018-04-20 10:31:17.463;2008-09-18 22:30:44.203;Espo;2257;580;0;1;5;<c#><silverlight><image-manipulation>;Image cropping C# without .net library;4251
37050;0;0;NULL;0;NULL;2008-08-31 19:41:28.740;0;2008-08-31 19:41:28.740;NULL;NULL;0;2783;37026;2;35;NULL;NULL;0
37052;0;0;NULL;0;NULL;2008-08-31 19:44:03.477;0;2008-08-31 19:44:03.477;NULL;NULL;0;811;37048;2;2;NULL;NULL;0
37053;37055;2;NULL;0;NULL;2008-08-31 19:44:47.907;0;2011-09-14 14:06:46.963;NULL;NULL;0;1849;0;1;3;<winapi><localization><recycle-bin>;How can I get the localized name of a 'special' windows folder (Recycle bin etc.)?;1674
37054;0;0;NULL;0;NULL;2008-08-31 19:45:45.020;0;2015-01-21 17:44:55.173;2015-01-21 17:44:55.173;NULL;1421925;2937;2968;2;4;NULL;NULL;0
37055;0;0;NULL;2;NULL;2008-08-31 19:47:14.267;0;2008-08-31 19:52:56.593;2008-08-31 19:52:56.593;NULL;2257;2257;37053;2;2;NULL;NULL;0
37056;37083;7;NULL;0;NULL;2008-08-31 19:47:35.340;6;2017-08-02 13:27:45.530;2017-08-02 13:27:45.530;Oli;1033581;2313;0;1;8;<sql><database><optimization><postgresql><freebsd>;PostgreSQL performance monitoring tool;7847
37058;0;0;NULL;0;NULL;2008-08-31 19:50:58.530;0;2008-08-31 19:50:58.530;NULL;NULL;0;0;37026;2;4;NULL;NULL;0
37059;37173;5;NULL;0;NULL;2008-08-31 19:53:14.797;53;2017-11-28 18:25:19.210;2017-11-28 18:25:19.210;NULL;5251104;2041;0;1;58;<sql-server><lucene.net>;Configure Lucene.Net with SQL Server;23351
37062;0;0;NULL;0;NULL;2008-08-31 20:00:40.833;0;2013-04-22 22:36:03.263;2013-04-22 22:36:03.263;NULL;1038866;2257;37059;2;1;NULL;NULL;0
37064;0;0;NULL;0;NULL;2008-08-31 20:11:40.260;0;2008-08-31 20:11:40.260;NULL;NULL;0;2287;36889;2;0;NULL;NULL;0
37066;0;0;NULL;3;NULL;2008-08-31 20:13:51.083;0;2008-08-31 20:13:51.083;NULL;NULL;0;2183;36889;2;8;NULL;NULL;0
37067;37314;4;NULL;0;NULL;2008-08-31 20:13:52.673;1;2010-10-04 11:16:31.120;NULL;NULL;0;3146;0;1;4;<c++><multithreading><boost>;Task oriented thread pooling;695
37069;37111;2;NULL;0;NULL;2008-08-31 20:18:13.833;5;2012-02-01 11:18:57.030;2008-09-03 16:12:59.763;NULL;-1;636;0;1;11;<apache><unix><configuration><mod-rewrite><build>;Apache - how do I build individual and/or all modules as shared modules;19951
37070;37092;2;NULL;3;NULL;2008-08-31 20:18:34.113;36;2013-03-13 05:22:03.710;2012-05-02 11:10:05.043;SoapBox;192221;1084;0;1;89;<x86><sse><assembly>;"What is the meaning of ""non temporal"" memory accesses in x86";24238
37071;0;0;NULL;0;NULL;2008-08-31 20:18:43.973;0;2008-08-31 20:18:43.973;NULL;NULL;0;381;36825;2;2;NULL;NULL;0
37072;0;0;NULL;0;NULL;2008-08-31 20:19:19.883;0;2008-08-31 20:19:19.883;NULL;NULL;0;3308;37059;2;2;NULL;NULL;0
37073;37321;8;NULL;3;NULL;2008-08-31 20:20:46.527;48;2015-10-28 03:30:18.480;2008-10-08 18:30:31.483;Fred;177;177;0;1;78;<html><standards><favicon>;What is currently the best way to get a favicon to display in all browsers that support Favicons?;32196
37075;0;0;NULL;0;NULL;2008-08-31 20:21:58.597;0;2008-08-31 20:21:58.597;NULL;NULL;0;3308;37048;2;0;NULL;NULL;0
37076;0;0;NULL;2;NULL;2008-08-31 20:22:39.487;0;2008-08-31 20:22:39.487;NULL;NULL;0;2025;37073;2;2;NULL;NULL;0
37078;0;0;NULL;0;NULL;2008-08-31 20:26:55.637;0;2008-08-31 20:26:55.637;NULL;NULL;0;3333;37073;2;5;NULL;NULL;0
37081;0;0;NULL;0;2011-09-18 01:26:54.773;2008-08-31 20:31:22.693;0;2017-05-05 08:48:49.063;2017-05-05 08:48:49.063;NULL;1148661;116;36932;2;184;NULL;NULL;0
37083;0;0;NULL;1;NULL;2008-08-31 20:34:02.623;0;2008-08-31 20:34:02.623;NULL;NULL;0;2147;37056;2;4;NULL;NULL;0
37084;0;0;NULL;0;NULL;2008-08-31 20:34:11.407;0;2008-08-31 20:34:11.407;NULL;NULL;0;3509;36906;2;7;NULL;NULL;0
37085;0;0;NULL;0;NULL;2008-08-31 20:34:43.450;0;2008-08-31 20:34:43.450;NULL;NULL;0;3308;28757;2;0;NULL;NULL;0
37086;0;0;NULL;0;NULL;2008-08-31 20:34:45.337;0;2008-08-31 20:34:45.337;NULL;NULL;0;3333;37056;2;1;NULL;NULL;0
37087;0;0;NULL;0;NULL;2008-08-31 20:36:42.180;0;2008-08-31 20:36:42.180;NULL;NULL;0;3308;24045;2;7;NULL;NULL;0
37089;37090;5;NULL;0;NULL;2008-08-31 20:42:43.650;0;2012-03-11 13:21:52.713;2012-03-11 13:21:52.713;Chris Hanson;63550;646;0;1;10;<c#><java><multithreading>;How can an application use multiple cores or CPUs in .NET or Java?;10264
37090;0;0;NULL;2;NULL;2008-08-31 20:45:34.873;0;2008-08-31 20:45:34.873;NULL;NULL;0;1595;37089;2;6;NULL;NULL;0
37091;0;0;NULL;0;NULL;2008-08-31 20:46:21.237;0;2008-08-31 20:46:21.237;NULL;NULL;0;1450;37073;2;10;NULL;NULL;0
37092;0;0;NULL;3;NULL;2008-08-31 20:50:00.200;0;2008-08-31 20:50:00.200;NULL;NULL;0;2257;37070;2;111;NULL;NULL;0
37093;0;0;NULL;0;NULL;2008-08-31 20:52:01.193;0;2015-04-16 12:03:32.050;2015-04-16 12:03:32.050;NULL;725306;3355;37041;2;2;NULL;NULL;0
37095;37118;5;NULL;1;NULL;2008-08-31 20:54:19.003;2;2013-12-02 12:58:45.977;2013-12-02 12:58:45.977;NULL;2432317;116;0;1;6;<sql><database><performance><locking>;How do I avoid read locks in my database?;3773
37096;0;0;NULL;0;NULL;2008-08-31 20:59:04.733;0;2008-08-31 20:59:04.733;NULL;NULL;0;3280;37089;2;1;NULL;NULL;0
37099;0;0;NULL;2;NULL;2008-08-31 21:01:20.623;0;2008-08-31 21:01:20.623;NULL;NULL;0;3452;37095;2;3;NULL;NULL;0
37101;37167;2;NULL;0;NULL;2008-08-31 21:03:14.693;3;2012-10-13 21:51:31.527;2010-06-01 05:55:25.223;Jeff Atwood;30674;3747;0;1;10;<asp.net><outputcache>;How to Clear OutputCache for Website without Restarting App;8575
37102;0;0;NULL;2;NULL;2008-08-31 21:03:29.760;0;2008-08-31 21:03:29.760;NULL;NULL;0;637;37095;2;2;NULL;NULL;0
37103;37131;7;NULL;1;NULL;2008-08-31 21:05:41.830;19;2018-06-19 13:42:26.843;2018-06-19 13:42:26.843;NULL;5666133;1349865;0;1;73;<html><css><alignment>;CSS - Make divs align horizontally;176503
37104;37132;3;NULL;0;NULL;2008-08-31 21:05:48.943;3;2017-08-09 20:18:35.423;2017-08-09 20:18:35.423;NULL;1836618;116;0;1;10;<version-control>;Best Practices for versioning web site?;7110
37108;0;0;NULL;0;NULL;2008-08-31 21:10:44.190;0;2008-08-31 21:10:44.190;NULL;NULL;0;3511;33103;2;2;NULL;NULL;0
37111;0;0;NULL;1;NULL;2008-08-31 21:14:05.197;0;2008-08-31 21:22:56.657;2008-08-31 21:22:56.657;Brendan;199;199;37069;2;13;NULL;NULL;0
37114;0;0;NULL;1;NULL;2008-08-31 21:15:54.520;0;2008-08-31 21:43:39.463;2008-08-31 21:43:39.463;"Antti Syk&#228;ri";2948;2948;37073;2;3;NULL;NULL;0
37116;0;0;NULL;0;NULL;2008-08-31 21:18:40.210;0;2008-08-31 21:18:40.210;NULL;NULL;0;1070;28353;2;2;NULL;NULL;0
37117;0;0;NULL;0;NULL;2008-08-31 21:20:38.160;0;2008-08-31 21:20:38.160;NULL;NULL;0;234;37089;2;4;NULL;NULL;0
37118;0;0;NULL;0;NULL;2008-08-31 21:21:44.507;0;2008-08-31 21:21:44.507;NULL;NULL;0;3511;37095;2;2;NULL;NULL;0
37122;156274;11;NULL;1;NULL;2008-08-31 21:22:51.930;45;2018-08-06 20:00:55.440;2015-04-17 21:19:22.247;erik;3889449;1191;0;1;98;<javascript><browser>;Make browser window blink in task Bar;95216
37123;0;0;NULL;0;NULL;2008-08-31 21:23:35.440;0;2008-09-01 13:20:22.987;2017-05-23 12:18:33.227;Henrik Gustafsson;-1;2010;37041;2;0;NULL;NULL;0
37124;0;0;NULL;0;NULL;2008-08-31 21:23:45.487;0;2008-08-31 21:23:45.487;NULL;NULL;0;3561;36106;2;1;NULL;NULL;0
