Id;CreationDate;PostId;Score;Text;UserId
13155;2008-09-18 07:51:08.873;90784;0;I've just tested this quickly in the command line and it seems quite slow as well, took a good second to determine the file type of the JPG. It does seem to cache the result but that's of little interest, as I'll test the image only once.;10024
13156;2008-09-18 07:51:28.513;86803;0;"This answer could be the good one, but it doesn't cover the second part of the question :
The Person need to send a notification to the rest of the world when it occurs";8315
13157;2008-09-18 07:52:43.817;90783;1;Do you have an authoritative reference or demonstration?;338
13160;2008-09-18 07:53:31.410;87622;0;Accepted because this is what I ended up using. It's a simple one-liner and I didn't need to install any extra modules. Check out the other answers too - there's some good stuff there.;3464
13161;2008-09-18 07:53:35.250;90668;1;This answered my question and more!  Awesome advice, thank you very much!;14777
13162;2008-09-18 07:54:13.343;90595;0;both - the layout should always fill the screen, and the font sizes should increase or decrease to remain proportional AND centered horizontally and vertically;9345
13163;2008-09-18 07:54:52.517;90805;0;"That was my initial thought, and I think your quick answer has confirmed that's the way to go.

Thanks!";17366
13168;2008-09-18 08:00:54.763;90814;1;Now I feel stupid, could not find that in Google earlier :-) Thanks!;91
13169;2008-09-18 08:01:03.857;90813;0;It's a rather all-encompassing question... zone in a little bit more.. I posted MVP first.. thinking you're interested in UI design alternatives.;1695
13171;2008-09-18 08:02:15.947;90814;3;That happens to everyone once in i while. Next time someone needs this, they will find this stackoverflow-post instead.;2257
13172;2008-09-18 08:03:06.693;90819;1;I also read that article, but think it works for most of the time, but not always. In some scenario you have to hide/disable menu options. Think about this: you have the Paste menupoint always visible and enabled and when you click on it, it will show a message: You have nothing to paste. :-);968
13176;2008-09-18 08:05:54.797;70261;0;I've managed to modify the SQLite3VB wrapper to support stdcall from certain functions.  As my changes were pretty involved, I only posted the VB code. If you'd like the changes I made to the SQLite source, please post your email so I can send. Perhaps after you can post on your blog?;4007
13179;2008-09-18 08:06:54.577;61987;2;"""Perhaps clarify your question a bit more...?""

You're absolutely right  -- but then your encompassing answers clarifies for me, both my ignorance and the broadness of complete understanding.  Thank you.";6390
13180;2008-09-18 08:07:58.693;69795;0;Does document.getElementById not work? I was under the impression that it was cross-browser;4007
13181;2008-09-18 08:08:07.960;51065;0;Now I feel guilty that it's on the top. haha :);4213
13182;2008-09-18 08:08:45.947;90824;0;Good call, it's about 20 times faster :) The description of that option makes me wonder why it's not the default behavior of identify? Anyway, problem solved and many thanks.;10024
13184;2008-09-18 08:09:04.667;81348;0;"You are confusing types with values. The value has nothing to do with the result of sizeof. sizeof(f.x = 0) will give the same result; It's the type that matters, not the value.";NULL
13185;2008-09-18 08:10:08.593;61987;1;If I had indicated that my initial interest is with Firefox 3.xx sqlite data, I may not have received such a useful broad clarification.;6390
13186;2008-09-18 08:12:08.993;85542;0;Thanks a lot, I guess that proves wrong the other answers saying it's not possible!;15695
13190;2008-09-18 08:14:00.067;62688;12;Download Red Gate's Reflector, and search for TIMEOUT_EXPIRED. It lives in System.Data.SqlClient.TdsEnums, and its value is -2. :o);6910
13191;2008-09-18 08:14:02.157;90782;0;I like this - it's nice, simple and fast.  It's similar to my current implementation (minus wordnet) but my goal was to scale up to something a little more intelligent.;17328
13192;2008-09-18 08:14:53.823;84687;1;Particularly when numbers of opening and closing parentheses don't match :-);5296
13196;2008-09-18 08:16:26.550;89752;1;You can do so by opening the proper ADO connection (with MSDataShape) to your data but what for? There is no way to display such a hierarchy within Access forms, like treeview or similar. Instead of this, Access proposes a form-subform hierarchy that can do the job without hierarchy recordset!;11436
13200;2008-09-18 08:18:53.033;62003;1;"Thanks for the praise; never thought I'd hear something like that from a programming legend :) Regarding IsLetter: Use IsCharAlphaW or another unicode-aware method instead. My implementation was quick and dirty so as not to detract from the meat of my answer :)";4007
13202;2008-09-18 08:20:05.107;38594;0;I believe your version has no base case, among other problems.;2967
13206;2008-09-18 08:22:15.290;90863;0;This would differentiate between a 32-bit and a 64-bit platform, although the 64-bit platform could be, say, Itanium and not x64. (Unlikely, I know, but possible.);6061
13207;2008-09-18 08:22:25.710;31111;0;"I agree. +1. ""static"" methods could have their use, but I'm unable to provide one, or to find one in all the posts, that is not already covered by namespaces. GO NAMESPACES. :-)";14089
13208;2008-09-18 08:22:31.263;69877;0;Does DLL isolation work with ActiveX controls? I was under the impression you could only create non-visual components in isolation. If you can this may be a better solution depending on the number & nature of calls to the control vs. deployment hastle/32bit slowdown;4007
13209;2008-09-18 08:22:49.327;80926;0;Could you give any examples of such products?;15114
13218;2008-09-18 08:25:16.903;90784;0;Part of it is probably the time it takes to parse the magic file. You can run file on a whole bunch of images at once. Or you could create a smaller magic file with just the common image file types.;2686
13219;2008-09-18 08:25:20.633;90881;0;I like this too, but I noticed you'll get allot of discussion from older developers.;11098
13220;2008-09-18 08:25:28.340;80922;0;I did indeed look at vCards, but there was nothing to really help me with this database design issue.;15114
13222;2008-09-18 08:25:32.723;87901;0;If you enjoy Allen Browne, you may also like Tony Toews. He is particularly good on corruption: http://www.granite.ab.ca/accsmstr.htm;2548
13223;2008-09-18 08:25:36.170;90914;0;Well, it's really more about Unit Testing as I would, if possible, replace all the interaction between the servlet class with other classes by interaction with mocks.;9396
13224;2008-09-18 08:26:06.170;90771;0;You came to the same solution as I did. Trying first the sendNotification, recieveNotification mechanism would get much to complicated. The observer pattern fits perfect and a central controller makes more sense.;6482
13227;2008-09-18 08:27:52.967;86525;3;Also note that Implementation 1 will be perform worse than Implementation 2 because the compiler will add checks every time oObj is accessed;4007
13229;2008-09-18 08:28:09.953;81270;0;It's true that our uses addresses mainly just to print them on envelopes. But the problem with plain text fields without any kind of validation is that the data users input is rarely any good if they're not forced to input correctly formed data. That's a bit harsh on the user, but often necessary;15114
13230;2008-09-18 08:28:20.407;90657;1;Please take a look: http://stackoverflow.com/questions/90851/is-it-just-me-or-are-interfaces-overused;4213
13232;2008-09-18 08:29:49.500;90806;0;I'm definitely bookmarking that tutorial. Thanks!;6069
13235;2008-09-18 08:33:01.800;90920;0;Those are the two I recall from the top of my head. I can dig in my book later.;5190
13237;2008-09-18 08:35:53.260;90954;0;If matters, it comes from a property of a class that is generated by deserializing a file (: I'll try your solution to see if it helps.;31505
13241;2008-09-18 08:38:30.710;83102;0;That does not seem to work for Network Service. On the Weekend, i'll try if it works with a domain account. Using a Domain Account is recommended anyway AFAIK, but my Dev Machine is a Standalone server.;91
13243;2008-09-18 08:39:02.580;83115;0;This will also work, the difference is only that I would connect via DSN instead of using PHP's Oracle extension. Thank you!;67775
13244;2008-09-18 08:40:24.857;89725;0;"I think the product you are refering to is called ""Coherence"" and the company was Tangosol";4165
13245;2008-09-18 08:41:25.617;90956;76;Found it: http://en.wikipedia.org/wiki/Bush_hid_the_facts;5390
13246;2008-09-18 08:41:58.440;90931;0;No the JPEG buffer from the camera does not contain the EXIF section;17372
13249;2008-09-18 08:43:45.783;78251;2;gethostbyname should no longer be used for a new project: it is tied to an IP version (IPv4). Now that the remaining stock of IPv4 addresses is [rapidly depleting](http://www.potaroo.net/tools/ipv4/index.html), you really should use getaddrinfo which is version-independent (works with v4 and v6).;15625
13252;2008-09-18 08:46:31.330;86611;1;"Including all options produces the following message: ""Dedicated interfaces can not be connected, disconnected, enabled, or disabled.""
It should work, but it doesn't. Haven't tested on another computer, though; I will. Thanks.";6899
13254;2008-09-18 08:48:05.647;63588;2;So many useful answers.  Thanks.  After posting here, I found http://developer.mozilla.org/en/Storage .  I appreciate you helping me understand the scope of really understanding.;6390
13255;2008-09-18 08:48:23.010;4755;4;Why do you say Lisp is only good for AI? Also, it's a multi-paradigm language. Functional is only one of the several paradigms it enables.;2967
13261;2008-09-18 08:50:39.743;4730;0;Small note: On Lisp is not a suitable introduction to Lisp, read something else first. I recommend Practical Common Lisp.;2967
13262;2008-09-18 08:50:49.980;85503;1;I'd just like to say that my answer was not wrong, it was the reason his code was not working, I just didn't take the time to work out a solution. Up voted your better answer.;6369
13265;2008-09-18 08:53:18.663;91025;0;Thanks, thats exactly what I was looking for.;17424
13274;2008-09-18 08:58:34.967;90773;0;"Hi Jussij,
  Thanks for the reply. Where can I find the xPoint class ?
   or How can I convert the oiint from CPoint class to window co-ordinated";NULL
13281;2008-09-18 09:01:42.870;90960;0;"The correct form is like this:
@Table(name = ""dm_action_plan"") @UniqueConstraint(columnNames = {""command"", ""model""})";16152
13282;2008-09-18 09:01:58.923;90998;1;why not include this in the question?  Why post as an answer?;3957
13283;2008-09-18 09:02:34.630;88960;14;Excellent response. Just wanted to add that initialising an aggregate with {0} is the same as initialising it with simply {}. Perhaps the former makes it more obvious that built-in types get zeroed.;11828
13284;2008-09-18 09:02:55.393;90625;0;If you're already using CSS, it would probably be better to set the text-align property for the td, provided it's text or an inline element you're trying to position.;2977
13286;2008-09-18 09:03:12.383;90751;0;The question is about the difference between debug and release. You would think that the release version whould use registers rather than RAM which would be higher precision: FPU = 80bit, double=64bit, float=32bit.;1898
13287;2008-09-18 09:05:16.900;90473;7;Also working great with HTTP infrastructure - e.g. GETs are cached aggressively along with the use of last modified and etags;2068211
13288;2008-09-18 09:05:58.850;90473;0;Working great with web browsers to provide a universal client to your services also helps :);2068211
13290;2008-09-18 09:08:04.133;90998;0;"From the FAQ:
Can I answer my own question? What if it's not really a question?
It's best to actually submit an answer, rather than just answering in the question itself. This allows the answer to be voted on and evaluated fairly against other people's answers.";5055
13291;2008-09-18 09:08:05.553;90970;0;2000 has support for Analysis Services and Reporting Services. It's not as good as the 2005 support, but it is there.;15498
13293;2008-09-18 09:10:56.513;87506;1;"To me that just reads ""he didn't want to break the back button, he just wanted to break the back button to prevent it being broken"".  :S

It is possible to get AJAX/JavaScript and back buttons to play nice, all I'm suggesting is that would be the route I'd recommend following.";13956
13295;2008-09-18 09:13:42.293;90960;0;homaxto: According to the EJB3.0 specification, Michel gave the right form.;1730
13296;2008-09-18 09:15:04.147;90890;1;"Nice explanation, deserved an upvote. Just one thing, though: The Stanford Tagger is a textbook example of what I call ""Akademikerware"" in German. It's horrible to program with, since the API will give you nothing but headaches. For Java, I prefer OpenNLP and LingPipe. For Python, NLTK.";11797
13297;2008-09-18 09:15:37.627;85182;0;Adi, Thanks for the suggestion. A good improvement for the general case, My solution actually works better for the problem I have but I didn't give you enough information to know that. The numbers are in date order and are more likely to sum in that order as the dates are important to the totals.;16005
13298;2008-09-18 09:16:34.923;84168;0;It is a recursive solution. I'd be interested to see your solution that's 1/3 the length. Maybe you should actually examin the solution before commenting?;16005
13300;2008-09-18 09:21:45.693;90835;0;That doesn't have anything to do with DEBUG vs RELEASE build configurations though...;13552
13301;2008-09-18 09:22:12.570;90886;2;That's what I suspected. However, the app will also work with Javascript turned off, so I guess I'll just keep using the table.;16299
13306;2008-09-18 09:24:19.227;91144;0;"I found it as ""Great Circle Distance Formula"", but looking at it, yes, it may well be.";476
13307;2008-09-18 09:24:50.287;89218;0;"This gives different results to the other solutions (the OP didn't specify which is correct), as regards which duplicate to keep.

This solution: [1, 2, 1] -> [2, 1]

Other solutions: [1, 2, 1] -> [1, 2]";11828
13308;2008-09-18 09:25:02.767;85503;0;Just a very minor point: it should be GetByID<T>(this IQueryable<T> source...;15691
13310;2008-09-18 09:25:59.737;91110;0;the tag [sed] is more or less incorrect, since the question could be about e.g. awk without any changes in content. It should be 'shell', but I can't retag.;6899
13311;2008-09-18 09:26:12.623;91149;1;Hi Martin, By 'Hello-World' I mean a minimal amount of code that can be run on the app server in order to understand the basics of setting up and running an app server.;142
13313;2008-09-18 09:28:40.013;91183;0;edit your tag: you used [pthon] instead of [python];6899
13317;2008-09-18 09:30:42.410;91176;6;The second case is what I was looking for. Thanks.;1692070
13318;2008-09-18 09:31:42.970;91205;0;"Perhaps this question should not be answered by fellow programmers, but by the Python developers (indirectly, preferably; browse the developer's discussions here: http://mail.python.org/pipermail/python-3000/ )";6899
13319;2008-09-18 09:31:48.460;90813;0;My aim is in the end to glean what are used in the field - not the text-book academic views, but practices that actually makes things really useful.;15161
13320;2008-09-18 09:32:06.603;91162;0;Thanks - just what i needed. A much better looking solution than what i was fearing :);11619
13323;2008-09-18 09:35:58.670;91044;0;I was about to give up because I couldn't find the System.Linq namespace in intellisense. I'm working with NotifyCollectionChangedEventArgs which uses a System.Collections.IList.. so I can't Reverse() anyways..thx. voted up.;1695
13325;2008-09-18 09:36:44.860;91196;0;Need more information. What framework version? ASP.NET or Windows Forms?;7301
13326;2008-09-18 09:37:58.290;91196;0;The question is tagged winforms;3201
13337;2008-09-18 09:41:34.427;86915;4;I think that this is a much better explanation than the Nant reference. Cheers!;4884
13339;2008-09-18 09:42:34.130;90762;0;Please tell me how you solve instead?;298
13340;2008-09-18 09:42:36.033;91196;0;"ah ok, missed that ;)";7301
13342;2008-09-18 09:44:03.830;91250;1;I think it's probably safer to *use parameterized queries*, although the asker has ruled that out.;4203
13343;2008-09-18 09:44:57.603;91188;0;Care to share how?;NULL
13345;2008-09-18 09:45:27.617;85732;0;This seems as good of a solution as any. Hmmm ... maybe I could encapsulate this in an extension method so I can call iQueryable.Monitor() (or something like that). Interesting.;4884
13348;2008-09-18 09:46:06.990;91250;0;@Hank Gay: agreed, but of the two, mysql_real_escape_string is oreferable,;6844
13349;2008-09-18 09:46:09.877;55848;0;I actually have no DataContext as I am using Linq to NHibernate.;4884
13351;2008-09-18 09:47:18.500;80375;0;This doesn't find types in _other_ assemblies that implement said interface.;14153
13354;2008-09-18 09:48:39.620;91005;0;We ruled out Lucene because we couldn't have JRE on our system. When I look on CLucene, it's around 20MB, though it can still be stripped down. it's extremely large for our system. I think we can go up to 2MB, at most.;17329
13355;2008-09-18 09:49:02.147;80467;8;Note that this code can't see the future -- it can't find implementation of this interface in interfaces that have not yet been loaded.;14153
13357;2008-09-18 09:49:08.387;84987;0;This looks pretty complete, thanks for taking the time. I haven't tried it out yet, but it should be a good starting point. Thanks!;7301
13358;2008-09-18 09:49:12.380;91260;1;The objects are java beans, so for all fields there are getters and setters. I don't care about deserialization, I just want to provide a way to help our developers with writing mocking code :);17456
13361;2008-09-18 09:49:28.497;91044;0;you could always use a (new List<Object>(obEvtArgs.NewItems)).Reverse(), but you'll get higher memory usage and lesser performance.;11098
13364;2008-09-18 09:51:36.870;90927;0;3 weeks of development means everything we need to deliver the scope of work defined in that sprint (dev, test, documentation, pm work).  Large formal code reviews are left to the end of the sprint but there will definitely be iterative reviews as we go along in the form of pair programming mostly.;3957
13365;2008-09-18 09:52:21.967;90283;0;It does, but it's not a game engine. Neither is Irrlicht.;611
13367;2008-09-18 09:53:20.577;90934;0;He asked for a game library, that's specific enough.;611
13368;2008-09-18 09:53:46.690;64395;0;are you sure it's a tail call?  that falling off the end of the program doesn't invoke the interpreter shell?;14153
13371;2008-09-18 09:57:24.030;82181;0;Of course. Using Flash for playing sounds is really easy. Selecting a random one is easy as well.;15329
13373;2008-09-18 09:57:54.013;90506;0;I was going to leave your answer be, however, you've edited it enough times that I should speak. :-P What some posters have mentioned is that this is more a process-table overflow, than a stack overflow as such. Some people have posted fork bombs in this thread too, which may interest you. :-);13
13374;2008-09-18 09:57:56.447;91289;0;you might want to edit your question to clarify when you're talking about the rails db schema and when you're talking about postgres schemas.;13989
13375;2008-09-18 09:57:58.647;87217;0;Read isolation may well be applicable as the process queries from a staging area copied from the source.  Additionally, even if this does not fix my particular issue it adds a bit of insight as this is not mentioned in any of the MSDN literature that I could find concerning eager spool operations.;15401
13376;2008-09-18 09:59:13.900;62215;0;@Huppie - i'd venture to guess that this is a no-diagnostic-required error, much as is stack overflows to begin with.  !(code compiling -> code correct).;14153
13381;2008-09-18 10:01:24.317;90235;1;One trick is to write an infinite loop that actually breaks on integer overflow, and try various levels of optimisation. On my machine a 32-bit integer overflow took 10 seconds at -O0, 2 seconds at -O1 and was optimised to an infinite loop at -O2.;954
13383;2008-09-18 10:01:45.877;91289;0;also, giving example and naming things help. an abstract description of your problem is harder to grasp for us not involved with your app.;13989
13384;2008-09-18 10:01:51.040;91300;1;Two spaces after each link to insert line breaks.;3957
13385;2008-09-18 10:02:29.243;88620;1;C++ is also polymorphic through references.;611
13386;2008-09-18 10:03:47.463;89278;2;... especially if you use ViEmu with it!;611
13388;2008-09-18 10:04:30.567;85562;0;advance settings --> item-level permissions are good choice if i want to get special access to the creator of the item but what if i want to give it to some one else (manager, owner of item);247597
13389;2008-09-18 10:05:51.187;89791;0;"Why do you need that and why isn't it appropriate for the program itself to detect when it is not running in the right ""job"" and break away itself?";4918
13390;2008-09-18 10:08:59.073;90773;0;Just use CPoint, then call ScreenToClient().;3853
13391;2008-09-18 10:09:16.607;90964;0;Irrlight and Ogre are both rendering engines, not game libraries.;611
13392;2008-09-18 10:09:51.287;90931;0;Thanks. This helps...it differs from the JFIF standard;17372
13394;2008-09-18 10:10:15.450;90625;0;For the love of all things holy, get this man some xhtml!;12870
13395;2008-09-18 10:10:54.873;91372;0;My thinking as well, but what would the Procedure look like?;6681
13396;2008-09-18 10:10:58.117;90875;2;"However arp will only work if you have routes to every PC on that segment of the network; so you need to ping every IP first!";2525
13403;2008-09-18 10:14:38.047;69739;0;I made an edit. Does it make more sense now?;11211
13405;2008-09-18 10:15:38.917;5319;0;Why not? If you could have a customized browser to serve it, it could be perfect choice. It's simple, standardized and easy to use.;14690
13408;2008-09-18 10:16:47.277;91410;0;From what I read, this is a IE7-only problem so Firebug is out of the picture... Which is unfortunate because it kicks everything else.;12870
13409;2008-09-18 10:17:40.003;47895;0;I think he meant it isn't always good to move magic numbers to config files, which I agree.;122
13410;2008-09-18 10:18:32.153;91410;0;Yes, thanks. I adapted my answer to your comment.;6264
13411;2008-09-18 10:18:33.323;91375;88;"""{{"" is treated as the escaped bracket character in a format string.";2663
13413;2008-09-18 10:24:31.220;52708;2;Please investigate distributed version control. One of its many advantages is that it can act like a general purpose undo stack, even without an internet connection. Would you program without an undo button?;16981
13414;2008-09-18 10:24:38.660;72793;0;"I'm not sure what you mean by the number of digits in usec varying. As far as I know, all values in it are meant to be between 0 and 999,999, corresponding to 0 ms and 999.999 ms respectively. ""Most significant three digits"" to me meant you wanted the millisecond count. Did I read something wrong?";13
13418;2008-09-18 10:25:20.673;91464;0;Ok, what will the function look like?;6681
13419;2008-09-18 10:26:18.783;91325;0;I agree - I compiled and installed rc1 earlier this morning, I've spent too much of my day playing around with it already! I was just wondering if there was a standard rule for what will be unicode and what isn't.;17457
13420;2008-09-18 10:26:47.890;90934;5;"Yes it's specific enough for unspecific answers. The quality of the answers he will get will improve if he gets into a little more detail.

And why the downmodding? My ANSWER is still there and certainly didn't get worse by my edit.";1733
13424;2008-09-18 10:30:03.860;91484;1;I think you're talking about EC2 (cloud computing) while I'm wondering about S3 (the storage system).;893
13425;2008-09-18 10:30:43.810;86576;4;"In the C++ '03 standard the actual reference is 9.3/2:  ""A member function may be defined (8.4) in its class definition, in which case it is an inline member function (7.1.2),...""";11698
13426;2008-09-18 10:30:49.800;89068;0;"Thanks. I'm well aware of the fact that the SCRUM is auto controlled by the entire team.
My question is what do you do if your team members, even though being well educated about scrum, just *don't* do it.";11710
13428;2008-09-18 10:31:35.040;91368;0;For what it's worth your example good does what you want in ksh and zsh;3171
13429;2008-09-18 10:32:42.947;91433;0;This seems the correct way for a C++ object. Here the static makes the struct member gFmt128 a class variable rather than a global variable with internal linkage.;16035
13430;2008-09-18 10:33:04.490;89827;0;Basically, when you encounter a short record on the import file, SSIS continues importing into the current row on the SQL Server table.  It SHOULD begin importing that very next byte of the file in a brand new row on the table.  It totally mangles the data.  Even the CRLF, itself, gets imported!;14728
13431;2008-09-18 10:34:50.993;83401;8;Just because <table> or <div> have a *default* presentation in most screen agents, doesn't equate them to being presentation elements instead of semantic elements.;2199
13432;2008-09-18 10:36:31.580;47902;2;In the .NET world, FxCop and the Visual Studio 2008 code metrics should point these out for you.;7301
13434;2008-09-18 10:36:58.147;91345;0;Oh well, that's a shame.  I'm going to get on to the device manufacturers and see if there is a way of flashing the hardware to use different key-codes (hopefully up in the high VK_Fn numbers).;7093
13435;2008-09-18 10:38:11.170;88573;7;"""throw(...)"" is not standard C++.  I believe it is an extension in some compilers and generally has the same meaning as no exception specification.";11698
13436;2008-09-18 10:39:04.290;91464;0;"I don't have MSSQL instalation here, but it would go something like:

getsum(parentNode int)
   sum = select value where node = parentNode;
   foreach row in select children from table where parent = parentNode
      sum = sum + getsum(childnode)

You would call it on the top node.";14690
13438;2008-09-18 10:40:44.783;88111;0;This is probably a different topic. You can use fuzzing or mutation testing on code using random, and vice versa.;9403
13439;2008-09-18 10:43:42.873;91531;0;You can have lotsa fun adding a semi-random transform for every line in a text editor  :);15541
13440;2008-09-18 10:44:03.683;91044;0;:) For loops are more familiar and readable to me atleast. Need to get acquainted with LINQ one of these days...;1695
13442;2008-09-18 10:45:45.553;91419;0;I like this one as there are no quotes or brackets crufting up the command.;3171
13446;2008-09-18 10:49:31.487;70222;1;"It is of course wrong in the first place to write

  <input value=<%= HtmlEncode(somevar) %> id=textbox>

and not

  <input value=""<%= HtmlEncode(somevar)"" %> id=textbox>

if you do not know if the tekst contains e.g. a blank.";6733
13448;2008-09-18 10:50:24.527;91550;0;I was wondering about S3 (the storage system) rather than EC2 (cloud computing).;893
13450;2008-09-18 10:52:45.613;91289;0;How is your database.yml configured?;14530
13451;2008-09-18 10:53:40.807;86315;0;Thanks, but that doesn't work after SP1 - it seems like the box has to be black.;905
13452;2008-09-18 10:53:42.787;90773;0;"Hi Chris , Thanks for the reply.
I have coded like this after getting CPoint pt:
  LPPOINT p = new  tagPOINT ;
  p->x = pt.x;
  p->y = pt.y;
  ScreenToClient(p);
  pt.x =p->x;
  pt.y = p->y;
 HTREEITEM hItem =  m_moveListTree.HitTest(pt);
But the item being pointed is wrong. What should I do ?";NULL
13456;2008-09-18 10:55:46.793;91561;4;Added a thumbnail - voted up. The book helps more than any tool.;1695
13457;2008-09-18 10:57:04.357;29762;1;Gitty's gone unchanged for nearly three months - I'm thinking it's a dead project now.;6478
13459;2008-09-18 10:57:56.180;89454;0;Very comprehensive answer. Thank you.;4012
13463;2008-09-18 10:59:18.033;86325;6;Wow!  Nice find!  Too bad they didn't just overload exit with this functionality....;122
13467;2008-09-18 11:03:01.330;91597;3;Will not work if you want to compare anything other than the simple built in types because TypeCode is an enumeration that does not container anything but simple types like bool,int32 etc...;6276
13468;2008-09-18 11:03:09.630;2497;0;(-1) as won't throw an InvalidCastException.;905
13474;2008-09-18 11:04:49.703;90514;0;"I can see the logic of samples that don't adhere to ""best practice"" so as not to confuse things.  But IMHO disposing database connections is so fundamental (especially in web apps - and the OP is talking about ASP.NET), that it should always be included.  Go on, update your example :)";13087
13475;2008-09-18 11:05:07.207;88645;0;"Ok, I finally got around to testing this.  Unfortunately it doesn't work for what I'm doing but I did find the answer here:

http://forums.microsoft.com/MSDN/ShowPost.aspx?PostID=2670710&SiteID=1

Thanks for the help though, ur still a champ!";16948
13477;2008-09-18 11:06:13.053;91597;0;Of course that is true. But being out of scope on the example i ommitted in the first place. Added later to make clear that point. Thanks.;6508
13478;2008-09-18 11:06:13.680;91629;0;So what are you expecting and what are you getting?;6400
13479;2008-09-18 11:07:30.850;91635;0;I was thinking the same thing. Would love to hear what people think.;4979
13480;2008-09-18 11:07:41.710;91558;7;as long as you remember to set the options back to their original value at the end of the script :);7898
13481;2008-09-18 11:09:14.107;91635;0;Yeah bugged me for a few weeks - but I think the overhead at compile time is well worth the lack of logging code, be great to hear if anyone has used it.;6440
13482;2008-09-18 11:09:32.873;88309;0;Absolutely right.  ToString on a reference type just returns the type name, and the KISS principle says it shouldn't be overridden in the vast majority of cases.;13087
13483;2008-09-18 11:09:36.773;62927;0;The Data Pump docs links is incorrect: it gives a 404;5043
13485;2008-09-18 11:10:49.207;91345;1;Unaccepting this as it does look like it is possible without a driver based upon A Nony Mouse's reply.;7093
13486;2008-09-18 11:11:15.867;91265;0;Or apply a XSL transformation to whatever XStream outputs and so generate java. whichever you're appeals more to you.;12297
13487;2008-09-18 11:11:41.670;91488;0;And turn off on error resume next with On Error Goto 0 at the end there....;2199
13490;2008-09-18 11:12:46.080;91659;0;Hi Be great if you could give a quick demo - does it work with attributes over methods;6440
13491;2008-09-18 11:13:39.183;90773;0;Sorry Praveen, that should have been m_moveListTree.ScreenToClient.;3853
13492;2008-09-18 11:14:57.400;90773;0;"Also, note that you shouldn't need to allocate a tagPOINT object with operator new. Just do: CPoint pt; pt.x = ...; pt.y = ...; m_moveListTree.ScreenToClient( pt );";3853
13494;2008-09-18 11:15:28.790;75170;6;Really? I was about to install a fake SMTP Server, like Dumbster. I hidden gem.;2385
13497;2008-09-18 11:17:09.207;91659;0;I'm not keen on using Attribute's for dealing with cross-cutting concersn like logging, validation, etc.  I use an external DSL based on Boo for configuring the IoC Container and I assign logging there.  This means I can add/remove logging without chaning C#;5802
13498;2008-09-18 11:17:48.410;91685;0;He doesn't want an identity column but a column with incrementing value within one row.;968
13500;2008-09-18 11:21:11.507;91693;0;This is how I do it, says so much code and time!;5802
13501;2008-09-18 11:21:38.510;91687;0;Thanks for pointing this out, I did a web search before, found an article that discussed intefaces in Python and concluded that Python must have interfaces - actually the article discussed the question of adding interfaces to python.;15982
13502;2008-09-18 11:21:56.603;91685;0;"Thanks, I'm trying to set this up via EMS SQL manager but keep getting an error message when trying to compile:
ALTER TABLE [dbo].[tb_users]
ADD [incrementID] int IDENTITY(1, 1) NULL
GO
message:
Could not create IDENTITY attribute on nullable column 'incrementID', table 'dbo.tb_users'";17510
13504;2008-09-18 11:23:17.023;90514;0;Learning this old method while Linq is out seems kind of pointless.  Why learn an old technology when a faster, easier, more powerful method is out there?;14777
13508;2008-09-18 11:24:03.417;91607;1;I clarified my questin: I want to match each element that has a custom attribute, not get the value of the attribute.;7779
13509;2008-09-18 11:25:08.377;91715;0;In what way does it not work?;6445
13514;2008-09-18 11:26:59.680;91603;0;Thanks for that, it was the search_path had been changed but not reset to public;11557
13515;2008-09-18 11:27:21.833;91597;0;Well, in my particular case it will only be base types.;11333
13518;2008-09-18 11:29:56.103;90003;0;But if I use has_many :through, belongs_to, or has_one, I don't have to save first.;13179
13519;2008-09-18 11:31:28.220;91768;1;We are also using FIT/Fitnesse with Selenium where I work and it is great. Peace of mind knowing that you didn't break anything by running the entire regression suite.;11702
13520;2008-09-18 11:31:42.963;91749;0;"this would not compile bool found is inside for and the scope is inside for. you have to move bool found = false; prior to for.";6508
13522;2008-09-18 11:33:22.507;91749;0;Thanks, I corrected it.;1733
13524;2008-09-18 11:34:05.827;90055;0;">> item.pack_release_items.create :pack => pack
=> #<PackReleaseItem id: 19, pack_id: nil, release_item_id: 5, created_at: ""2008-09-18 11:33:31"", updated_at: ""2008-09-18 11:33:31"">
>> item.pack
=> nil";13179
13525;2008-09-18 11:34:15.437;91762;0;"Because I work for a games company and the code has to be super-portable. I havn't been here that long, but as far as I can make out, STL and most other libraries not provided by the toolkit we use is ""out of bounds""";15667
13526;2008-09-18 11:34:48.913;91763;0;"Because I work for a games company and the code has to be super-portable. I havn't been here that long, but as far as I can make out, STL and most other libraries not provided by the toolkit we use is ""out of bounds""";15667
13528;2008-09-18 11:35:44.870;91770;2;It's possible with a ListBox. See http://stackoverflow.com/questions/91747/background-color-of-a-listbox-item-winforms#91758;718
13530;2008-09-18 11:37:10.297;91245;0;Sadly a higher ID doesn't work either.;1531
13531;2008-09-18 11:38:30.107;91770;0;s/possible/easy/. Oh well. C# 1, novice 0. I havn't worked much with overloading painting methods before.;15537
13534;2008-09-18 11:40:00.273;91776;1;"Before PHP6, you need E_ALL | E_STRICT, otherwise you're not getting ""ALL"" of them. :)";15614
13535;2008-09-18 11:40:56.607;91404;0;agreed, but the source is not mine and tbh it's a bit...messy;15981
